https://n.rivals.com/content/prospects/2018/keyshawn-paul-194007,"Miami, FL",Keyshawn Paul,Cornerback,Connecticut
https://n.rivals.com/content/prospects/2018/micah-mcfadden-204832,"Tampa, FL",Micah McFadden,Outside linebacker,Indiana
https://n.rivals.com/content/prospects/2018/cullen-wick-209964,"Brenham, TX",Cullen Wick,Weakside defensive end,Tulsa
https://n.rivals.com/content/prospects/2018/michael-remondet-208431,"Lafayette, LA",Michael Remondet,Offensive tackle,Tulane
https://n.rivals.com/content/prospects/2018/grant-sawyer-190599,"Argyle, TX",Grant Sawyer,Outside linebacker,Tulsa
https://n.rivals.com/content/prospects/2018/hunter-webb-197302,"Williamsport, PA",Hunter Webb,Outside linebacker,Connecticut
https://n.rivals.com/content/prospects/2018/kase-rogers-117684,"Houston, TX",Kase Rogers,Wide Receiver,Oregon State
https://n.rivals.com/content/prospects/2018/damel-hickman-207213,"Mathews, NC",Damel Hickman,Cornerback,East Carolina
https://n.rivals.com/content/prospects/2018/jevon-jones-181959,"Allen, TX",Jevon Jones,Cornerback,Arkansas State
https://n.rivals.com/content/prospects/2018/christian-hoz-195403,"Covington, LA",Christian Hoz,Offensive tackle,Arkansas State
https://n.rivals.com/content/prospects/2018/mac-copeland-182857,"Wichita, KS",Mac Copeland,Offensive tackle,Kansas
https://n.rivals.com/content/prospects/2018/dylan-mcduffie-29663,"Buffalo, NY",Dylan McDuffie,Running Back,Buffalo
https://n.rivals.com/content/prospects/2018/davon-ferguson-209729,"Salinas, CA",Davon Ferguson,Athlete,Kansas
https://n.rivals.com/content/prospects/2018/treyvion-shannon-186217,"Perkinston, MS",Treyvion Shannon,Offensive tackle,Texas-San Antonio
https://n.rivals.com/content/prospects/2018/jason-maitre-204556,"Everett, MA",Jason Maitre,Wide Receiver,Boston College
https://n.rivals.com/content/prospects/2018/jamari-currence-2372,"Rock Hill, SC",Jamari Currence,Cornerback,James Madison
https://n.rivals.com/content/prospects/2018/aaron-gethers-180216,"Harrisburg, PA",Aaron Gethers,Athlete,Boston College
https://n.rivals.com/content/prospects/2018/trey-livingood-186502,"Berea, KY",Trey Livingood,Offensive guard,Marshall
https://n.rivals.com/content/prospects/2018/henry-pearson-171313,"Paramus, NJ",Henry Pearson,Tight end,Appalachian State
https://n.rivals.com/content/prospects/2018/simi-bakare-209452,"Round Rock, TX",Simi Bakare,Running Back,Missouri
https://n.rivals.com/content/prospects/2018/byron-perkins-171583,"Chicago, IL",Byron Perkins,Safety,Purdue
https://n.rivals.com/content/prospects/2018/peace-addo-186258,"Baltimore, MD",Peace Addo,Offensive tackle,Duke
https://n.rivals.com/content/prospects/2018/shamar-jones-180454,"Johnstown, PA",Shamar Jones,Defensive tackle,Indiana
https://n.rivals.com/content/prospects/2018/zach-watts-182038,"Windsor, CO",Zach Watts,Defensive tackle,Wyoming
https://n.rivals.com/content/prospects/2018/garrett-curran-183462,"El Cajon, CA",Garrett Curran,Offensive tackle,Boise State
https://n.rivals.com/content/prospects/2018/jarrett-kingston-208479,"Anderson, CA",Jarrett Kingston,Offensive tackle,Washington State
https://n.rivals.com/content/prospects/2018/ahmir-crowder-197572,"Los Angeles, CA",Ahmir Crowder,Defensive tackle,Washington State
https://n.rivals.com/content/prospects/2018/samson-evans-1035,"Crystal Lake, IL",Samson Evans,Athlete,Iowa
https://n.rivals.com/content/prospects/2018/ben-wooldridge-1455,"Pleasanton, CA",Ben Wooldridge,Pro-style quarterback,Fresno State
https://n.rivals.com/content/prospects/2018/drew-faoliu-184092,"Santa Ana, CA",Drew Faoliu,Strongside defensive end,Oregon
https://n.rivals.com/content/prospects/2018/troy-bradshaw-188418,"Mineral Wells, TX",Troy  Bradshaw,Offensive tackle,Texas Tech
https://n.rivals.com/content/prospects/2018/brandon-perce-209327,"Rochester, MN",Brandon Perce,Inside linebacker,Bowling Green
https://n.rivals.com/content/prospects/2018/bryce-veasley-181014,"West Bloomfield, MI",Bryce Veasley,Pro-style quarterback,Bowling Green
https://n.rivals.com/content/prospects/2018/tyler-bird-183389,"Dallas, GA",Tyler Bird,Outside linebacker,Appalachian State
https://n.rivals.com/content/prospects/2018/caleb-steward-180667,"Jacksonville, FL",Caleb Steward,All-purpose back,Virginia Tech
https://n.rivals.com/content/prospects/2018/malik-occiur-84252,"Oakland Park, FL",Malik Occiur,Safety,Western Kentucky
https://n.rivals.com/content/prospects/2018/ryan-taylor-181326,"Loganville, GA",Ryan Taylor,Defensive tackle,Arkansas State
https://n.rivals.com/content/prospects/2018/yo-heinz-tyler-20648,"New Orleans, LA",Yo'Heinz Tyler,Wide Receiver,Ball State
https://n.rivals.com/content/prospects/2018/tyler-long-185302,"Holland, OH",Tyler Long,Offensive guard,Toledo
https://n.rivals.com/content/prospects/2018/terry-keys-iii-188208,"Dickinson, TX",Terry Keys III,Cornerback,Southern Methodist
https://n.rivals.com/content/prospects/2018/cornelius-mccoy-180134,"Deerfield Beach, FL",Cornelius McCoy,Wide Receiver,Georgia State
https://n.rivals.com/content/prospects/2018/josh-bornes-182743,"San Marcos, CA",Josh Bornes,Outside linebacker,San Diego State
https://n.rivals.com/content/prospects/2018/keshawn-banks-205795,"Rio Rancho, NM",Keshawn Banks,Strongside defensive end,San Diego State
https://n.rivals.com/content/prospects/2018/allan-mwata-181469,"Las Vegas, NV",Allan Mwata,Safety,San Diego State
https://n.rivals.com/content/prospects/2018/yanez-rogers-193150,"Pompano Beach, FL",Yanez  Rogers,Cornerback,Cincinnati
https://n.rivals.com/content/prospects/2018/jartavius-martin-206848,"Lehigh Acres, FL",Jartavius Martin,Cornerback,Illinois
https://n.rivals.com/content/prospects/2018/brach-davis-202481,"Salt Lake City, UT",Brach Davis,Athlete,Brigham Young
https://n.rivals.com/content/prospects/2018/rashad-ajayi-181206,"Fairburn, GA",Rashad Ajayi,Cornerback,Colorado State
https://n.rivals.com/content/prospects/2018/dylan-oquinn-207514,"Millbury, OH",Dylan OQuinn,Tight end,Cincinnati
https://n.rivals.com/content/prospects/2018/brayden-narveson-197118,"Scottsdale, AZ",Brayden Narveson,Kicker,Iowa State
https://n.rivals.com/content/prospects/2018/gerry-vaughn-182965,"Tucker, GA",Gerry Vaughn,Outside linebacker,Iowa State
https://n.rivals.com/content/prospects/2018/max-banes-182698,"Houston, TX",Max Banes,Offensive tackle,Houston
https://n.rivals.com/content/prospects/2018/crishaun-lappin-9817,"Henderson, NV",Crishaun Lappin,Weakside defensive end,Nevada
https://n.rivals.com/content/prospects/2018/henry-janeway-202318,"Macomb, MI",Henry Janeway,Weakside defensive end,Army
https://n.rivals.com/content/prospects/2018/chase-brown-187244,"Bradenton, FL",Chase Brown,Running Back,Western Michigan
https://n.rivals.com/content/prospects/2018/damir-faison-35518,"Charlotte, NC",Damir Faison,Weakside defensive end,Army
https://n.rivals.com/content/prospects/2018/chance-nolan-200029,"Menifee, CA",Chance Nolan,Pro-style quarterback,Middle Tennessee State
https://n.rivals.com/content/prospects/2018/jacorey-crawford-195517,"Thomson, GA",Jacorey Crawford,Cornerback,Georgia State
https://n.rivals.com/content/prospects/2018/danterius-ellington-209683,"Fulton, MS",Danterius Ellington,Pro-style quarterback,Georgia State
https://n.rivals.com/content/prospects/2018/marlon-young-186231,"Opelousas, LA",Marlon Young,Weakside defensive end,Georgia State
https://n.rivals.com/content/prospects/2018/kameron-burns-187787,"Crawfordville, FL",Kameron Burns,Offensive guard,Florida International
https://n.rivals.com/content/prospects/2018/landry-songer-195493,"Midlothian, TX",Landry Songer,Fullback,Army
https://n.rivals.com/content/prospects/2018/javez-alexander-207980,"Sandusky, OH",Javez Alexander,Athlete,Michigan State
https://n.rivals.com/content/prospects/2018/cameron-coleman-185902,"Elizabethton, TN",Cameron Coleman,Strongside defensive end,Furman
https://n.rivals.com/content/prospects/2018/quentyvian-borders-206491,"San Augustine, TX",QuenTyvian Borders,Wide Receiver,Stephen F. Austin
https://n.rivals.com/content/prospects/2018/neven-simington-90044,"Saginaw, MI",NeVen Simington,Outside linebacker,Central Michigan
https://n.rivals.com/content/prospects/2018/anderson-tomlin-209118,"Birmingham, AL",Anderson Tomlin,Offensive tackle,Furman
https://n.rivals.com/content/prospects/2018/d-angelo-mckinnie-199374,"Jacksonville, NC",D'Angelo McKinnie,Strongside defensive end,East Carolina
https://n.rivals.com/content/prospects/2018/joe-more-205784,"Nashville, TN",Joe More,Offensive tackle,Richmond
https://n.rivals.com/content/prospects/2018/zion-katina-204773,"Thompsons Station, TN",Zion Katina,Offensive tackle,Kennesaw State
https://n.rivals.com/content/prospects/2018/kobie-beltram-192431,"San Francisco, CA",Kobie Beltram,Inside linebacker,Eastern Michigan
https://n.rivals.com/content/prospects/2018/jawaski-webb-208711,"Goodman, MS",Jawaski Webb,Offensive guard,Georgia Southern
https://n.rivals.com/content/prospects/2018/trey-baldwin-210341,"Houston, TX",Trey Baldwin,Inside linebacker,Louisiana Tech
https://n.rivals.com/content/prospects/2018/gleson-sprewell-209725,"Mesa, AZ",Gleson Sprewell,Safety,Houston
https://n.rivals.com/content/prospects/2018/michael-price-24598,"Stockbridge, GA",Michael Price,Cornerback,Appalachian State
https://n.rivals.com/content/prospects/2018/nehemiah-shelton-210392,"Long Beach, CA",Nehemiah Shelton,Cornerback,San Jose State
https://n.rivals.com/content/prospects/2018/arther-green-188284,"Chesterfield, MO",Arther Green,Wide Receiver,Arkansas State
https://n.rivals.com/content/prospects/2018/trey-ross-51056,"Randleman, NC",Trey Ross,Tight end,Appalachian State
https://n.rivals.com/content/prospects/2018/cedric-byrd-194536,"Long Beach, CA",Cedric Byrd,Wide Receiver,Hawaii
https://n.rivals.com/content/prospects/2018/cooper-hodges-185997,"Baker County, FL",Cooper Hodges,Offensive guard,Appalachian State
https://n.rivals.com/content/prospects/2018/morgan-moore-180921,"Midwest City, OK",Morgan Moore,Offensive tackle,Texas State
https://n.rivals.com/content/prospects/2018/miles-macadory-209694,"Sachse, TX",Miles Macadory,Offensive tackle,Texas State
https://n.rivals.com/content/prospects/2018/jalen-momerelle-185401,"Manvel, TX",Jalen Momerelle,Offensive tackle,Texas State
https://n.rivals.com/content/prospects/2018/christopher-washington-189106,"Newberry, FL",Christopher Washington,Inside linebacker,Appalachian State
https://n.rivals.com/content/prospects/2018/levon-fletcher-206036,"Huntsville, AL",Levon Fletcher,Cornerback,Troy
https://n.rivals.com/content/prospects/2018/eriziah-walker-210420,"New Berlin, NY",Eriziah Walker,Safety,Coastal Carolina
https://n.rivals.com/content/prospects/2018/brandon-nettles-190131,"Mansfield, TX",Brandon Nettles,Weakside defensive end,Louisiana-Monroe
https://n.rivals.com/content/prospects/2018/massimo-biscardi-210415,"Downington, PA",Massimo Biscardi,Kicker,Coastal Carolina
https://n.rivals.com/content/prospects/2018/bryce-carpenter-63798,"Venice, FL",Bryce Carpenter,Dual-threat quarterback,Coastal Carolina
https://n.rivals.com/content/prospects/2018/grant-betts-206131,"Spanish Fort, AL",Grant Betts,Offensive guard,Troy
https://n.rivals.com/content/prospects/2018/antonio-showers-180029,"Tucker, GA",Antonio Showers,Weakside defensive end,Troy
https://n.rivals.com/content/prospects/2018/austin-young-172295,"Goodyear, AZ",Austin Young,Offensive guard,New Mexico State
https://n.rivals.com/content/prospects/2018/grant-mileski-205155,"Scottsdale, AZ",Grant Mileski,Tight end,New Mexico State
https://n.rivals.com/content/prospects/2018/mike-dehaan-185310,"Tinley Park, IL",Mike DeHaan,Strongside defensive end,Northern Illinois
https://n.rivals.com/content/prospects/2018/seth-benson-209475,"Sioux Falls, SD",Seth Benson,Inside linebacker,Iowa
https://n.rivals.com/content/prospects/2018/jevon-henderson-183074,"Centerville, OH",Jevon Henderson,Defensive tackle,Bowling Green
https://n.rivals.com/content/prospects/2018/jeff-griffin-205180,"Homewood, IL",Jeff Griffin,Weakside defensive end,Northern Illinois
https://n.rivals.com/content/prospects/2018/bryce-ramer-193682,"Beaver, PA",Bryce Ramer,Offensive tackle,Ohio
https://n.rivals.com/content/prospects/2018/matt-faupusa-210083,"Los Alamitos, CA",Matt Faupusa,Offensive guard,Idaho
https://n.rivals.com/content/prospects/2018/kylen-mccracken-200113,"Cleveland, OH",Kylen McCracken,Defensive tackle,Ohio
https://n.rivals.com/content/prospects/2018/bryce-stai-13933,"Firth, NE",Bryce Stai,Tight end,Ohio
https://n.rivals.com/content/prospects/2018/randal-copeland-194216,"Havana, FL",Randal Copeland,Inside linebacker,South Florida
https://n.rivals.com/content/prospects/2018/brendan-knoespel-206171,"San Antonio, TX",Brendan Knoespel,Athlete,Army
https://n.rivals.com/content/prospects/2018/tim-arcus-simpson-191602,"Tampa, FL",Tim'arcus Simpson,Cornerback,Eastern Michigan
https://n.rivals.com/content/prospects/2018/shamar-whestone-191896,"Hesperia, CA",Shamar Whestone,Cornerback,Fresno State
